SECTOR IES,NIVEL DE FORMACIÓN,NIVEL ACADÉMICO,MODALIDAD,ÁREA DE CONOCIMIENTO,CARÁCTER IES,IES ACREDITADA,PROGRAMA ACREDITADO,SEXO,DEPARTAMENTO DE OFERTA DEL PROGRAMA,SEMESTRE,MATRICULADOS,GRADUADOS,MATRICULADOS PRIMER CURSO,TASA_NO_GRADUACION,RIESGO_DESERCION,PROB_RIESGO_ALTO,PRED_RIESGO
Privado,Especialización universitaria,Posgrado,Virtual,"Agronomía, veterinaria y afines",Institución Universitaria/Escuela Tecnológica,No,No,Masculino,"Bogotá, D.C.",1.0,24.0,5.0,17.0,0.7916666666666666,1,99.0,1
Privado,Especialización universitaria,Posgrado,Virtual,"Agronomía, veterinaria y afines",Institución Universitaria/Escuela Tecnológica,No,No,Masculino,"Bogotá, D.C.",2.0,31.0,3.0,16.0,0.9032258064516128,1,93.0,1
Privado,Universitario,Pregrado,Virtual,Ciencias sociales y humanas,Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,26.0,0.0,16.0,1.0,1,100.0,1
Privado,Universitario,Pregrado,Virtual,Ciencias sociales y humanas,Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,34.0,0.0,12.0,1.0,1,100.0,1
Privado,Universitario,Pregrado,Virtual,Ciencias sociales y humanas,Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,15.0,0.0,9.0,1.0,1,99.0,1
Privado,Universitario,Pregrado,Virtual,Ciencias sociales y humanas,Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,17.0,0.0,6.0,1.0,1,100.0,1
Privado,Maestría,Posgrado,Presencial,Bellas artes,Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,5.0,2.0,4.0,0.6,1,92.0,1
Privado,Maestría,Posgrado,Presencial,Bellas artes,Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,4.0,1.0,0.0,0.75,1,86.3,1
Privado,Maestría,Posgrado,Presencial,Bellas artes,Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,4.0,0.0,2.0,1.0,1,91.0,1
Privado,Maestría,Posgrado,Presencial,Bellas artes,Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,3.0,1.0,0.0,0.6666666666666667,1,98.0,1
Privado,Formación técnica profesional,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Universitaria/Escuela Tecnológica,No,No,Femenino,"Bogotá, D.C.",1.0,52.0,2.0,20.0,0.9615384615384616,1,100.0,1
Privado,Formación técnica profesional,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Universitaria/Escuela Tecnológica,No,No,Femenino,"Bogotá, D.C.",2.0,72.0,1.0,27.0,0.9861111111111112,1,100.0,1
Privado,Formación técnica profesional,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Universitaria/Escuela Tecnológica,No,No,Masculino,"Bogotá, D.C.",1.0,301.0,3.0,133.0,0.9900332225913622,1,100.0,1
Privado,Formación técnica profesional,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Universitaria/Escuela Tecnológica,No,No,Masculino,"Bogotá, D.C.",2.0,341.0,11.0,86.0,0.967741935483871,1,100.0,1
Privado,Tecnológico,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Universitaria/Escuela Tecnológica,No,No,Femenino,"Bogotá, D.C.",1.0,13.0,0.0,8.0,1.0,1,89.0,1
Privado,Tecnológico,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Universitaria/Escuela Tecnológica,No,No,Femenino,"Bogotá, D.C.",2.0,15.0,0.0,4.0,1.0,1,93.0,1
Privado,Tecnológico,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Universitaria/Escuela Tecnológica,No,No,Masculino,"Bogotá, D.C.",1.0,68.0,0.0,25.0,1.0,1,100.0,1
Privado,Tecnológico,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Universitaria/Escuela Tecnológica,No,No,Masculino,"Bogotá, D.C.",2.0,82.0,5.0,29.0,0.9390243902439024,1,100.0,1
Privado,Maestría,Posgrado,Presencial,Ciencias de la educación,Universidad,Si,No,Femenino,Santander,1.0,37.0,8.0,14.0,0.7837837837837838,1,94.0,1
Privado,Maestría,Posgrado,Presencial,Ciencias de la educación,Universidad,Si,No,Femenino,Santander,2.0,28.0,10.0,6.0,0.6428571428571428,1,88.0,1
Privado,Maestría,Posgrado,Presencial,Ciencias de la educación,Universidad,Si,No,Masculino,Santander,1.0,16.0,6.0,3.0,0.625,1,95.0,1
Privado,Maestría,Posgrado,Presencial,Ciencias de la educación,Universidad,Si,No,Masculino,Santander,2.0,14.0,8.0,4.0,0.4285714285714286,0,26.0,0
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,Atlántico,1.0,10.0,0.0,0.0,1.0,1,96.0,1
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,Atlántico,2.0,13.0,8.0,13.0,0.3846153846153846,0,16.1,0
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,Atlántico,1.0,5.0,0.0,0.0,1.0,1,96.7,1
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,Atlántico,2.0,7.0,3.0,7.0,0.5714285714285714,1,75.8,1
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,15.0,0.0,0.0,1.0,1,99.0,1
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,23.0,12.0,22.0,0.4782608695652174,0,10.0,0
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,19.0,1.0,0.0,0.9473684210526316,1,98.0,1
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,13.0,16.0,11.0,0.0,0,15.1,0
Privado,Maestría,Posgrado,Virtual,Ciencias de la educación,Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,93.0,7.0,5.0,0.9247311827956988,1,93.0,1
Privado,Maestría,Posgrado,Virtual,Ciencias de la educación,Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,60.0,43.0,11.0,0.2833333333333333,0,78.0,1
Privado,Maestría,Posgrado,Virtual,Ciencias de la educación,Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,79.0,2.0,3.0,0.9746835443037974,1,97.0,1
Privado,Maestría,Posgrado,Virtual,Ciencias de la educación,Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,56.0,31.0,9.0,0.4464285714285714,0,35.0,0
Oficial,Universitario,Pregrado,Presencial,"Agronomía, veterinaria y afines",Universidad,Si,No,Femenino,Quindío,1.0,162.0,0.0,26.0,1.0,1,100.0,1
Oficial,Universitario,Pregrado,Presencial,"Agronomía, veterinaria y afines",Universidad,Si,No,Femenino,Quindío,2.0,174.0,0.0,32.0,1.0,1,100.0,1
Oficial,Universitario,Pregrado,Presencial,"Agronomía, veterinaria y afines",Universidad,Si,No,Masculino,Quindío,1.0,109.0,0.0,23.0,1.0,1,100.0,1
Oficial,Universitario,Pregrado,Presencial,"Agronomía, veterinaria y afines",Universidad,Si,No,Masculino,Quindío,2.0,112.0,0.0,20.0,1.0,1,100.0,1
Oficial,Maestría,Posgrado,Presencial,Matemáticas y ciencias naturales,Universidad,Si,No,Femenino,Antioquia,1.0,6.0,0.0,6.0,1.0,1,96.0,1
Oficial,Maestría,Posgrado,Presencial,Matemáticas y ciencias naturales,Universidad,Si,No,Femenino,Antioquia,2.0,3.0,0.0,0.0,1.0,1,92.0,1
Oficial,Maestría,Posgrado,Presencial,Matemáticas y ciencias naturales,Universidad,Si,No,Masculino,Antioquia,1.0,1.0,0.0,1.0,1.0,1,95.4,1
Privado,Universitario,Pregrado,Presencial,Bellas artes,Institución Universitaria/Escuela Tecnológica,Si,No,Femenino,Bolívar,1.0,31.0,0.0,4.0,1.0,1,100.0,1
Privado,Universitario,Pregrado,Presencial,Bellas artes,Institución Universitaria/Escuela Tecnológica,Si,No,Femenino,Bolívar,2.0,30.0,0.0,2.0,1.0,1,100.0,1
Privado,Universitario,Pregrado,Presencial,Bellas artes,Institución Universitaria/Escuela Tecnológica,Si,No,Masculino,Bolívar,1.0,60.0,0.0,19.0,1.0,1,100.0,1
Privado,Universitario,Pregrado,Presencial,Bellas artes,Institución Universitaria/Escuela Tecnológica,Si,No,Masculino,Bolívar,2.0,60.0,0.0,7.0,1.0,1,100.0,1
Privado,Universitario,Pregrado,Presencial,"Agronomía, veterinaria y afines",Universidad,Si,No,Femenino,Valle del Cauca,1.0,359.0,0.0,65.0,1.0,1,100.0,1
Privado,Universitario,Pregrado,Presencial,"Agronomía, veterinaria y afines",Universidad,Si,No,Femenino,Valle del Cauca,2.0,394.0,0.0,48.0,1.0,1,100.0,1
Privado,Universitario,Pregrado,Presencial,"Agronomía, veterinaria y afines",Universidad,Si,No,Masculino,Valle del Cauca,1.0,108.0,0.0,21.0,1.0,1,100.0,1
Privado,Universitario,Pregrado,Presencial,"Agronomía, veterinaria y afines",Universidad,Si,No,Masculino,Valle del Cauca,2.0,125.0,0.0,25.0,1.0,1,100.0,1
Privado,Maestría,Posgrado,Presencial,Matemáticas y ciencias naturales,Universidad,Si,No,Femenino,Valle del Cauca,2.0,11.0,0.0,11.0,1.0,1,100.0,1
Privado,Maestría,Posgrado,Presencial,Matemáticas y ciencias naturales,Universidad,Si,No,Masculino,Valle del Cauca,2.0,3.0,0.0,3.0,1.0,1,82.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias de la educación,Institución Universitaria/Escuela Tecnológica,Si,No,Femenino,Bolívar,1.0,189.0,1.0,51.0,0.9947089947089948,1,100.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias de la educación,Institución Universitaria/Escuela Tecnológica,Si,No,Femenino,Bolívar,2.0,195.0,7.0,34.0,0.964102564102564,1,100.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias de la educación,Institución Universitaria/Escuela Tecnológica,Si,No,Masculino,Bolívar,1.0,9.0,0.0,1.0,1.0,1,99.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias de la educación,Institución Universitaria/Escuela Tecnológica,Si,No,Masculino,Bolívar,2.0,5.0,4.0,1.0,0.1999999999999999,0,94.0,1
Privado,Especialización universitaria,Posgrado,Virtual,Ciencias sociales y humanas,Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,15.0,7.0,11.0,0.5333333333333333,1,84.0,1
Privado,Especialización universitaria,Posgrado,Virtual,Ciencias sociales y humanas,Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,17.0,3.0,6.0,0.8235294117647058,1,88.0,1
Privado,Especialización universitaria,Posgrado,Virtual,Ciencias sociales y humanas,Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,4.0,0.0,2.0,1.0,1,52.4,1
Privado,Especialización universitaria,Posgrado,Virtual,Ciencias sociales y humanas,Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,3.0,2.0,1.0,0.3333333333333333,0,23.2,0
Privado,Doctorado,Posgrado,Presencial,Ciencias de la educación,Universidad,No,No,Femenino,Antioquia,1.0,10.0,1.0,3.0,0.9,1,100.0,1
Privado,Doctorado,Posgrado,Presencial,Ciencias de la educación,Universidad,No,No,Femenino,Antioquia,2.0,10.0,2.0,0.0,0.8,1,96.0,1
Privado,Doctorado,Posgrado,Presencial,Ciencias de la educación,Universidad,No,No,Masculino,Antioquia,1.0,12.0,3.0,4.0,0.75,1,100.0,1
Privado,Doctorado,Posgrado,Presencial,Ciencias de la educación,Universidad,No,No,Masculino,Antioquia,2.0,11.0,2.0,0.0,0.8181818181818181,1,93.0,1
Oficial,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,Tolima,1.0,41.0,30.0,18.0,0.2682926829268293,0,30.0,0
Oficial,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,Tolima,2.0,41.0,24.0,22.0,0.4146341463414634,0,21.0,0
Oficial,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,Tolima,1.0,29.0,13.0,16.0,0.5517241379310345,1,93.0,1
Oficial,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,Tolima,2.0,28.0,12.0,12.0,0.5714285714285714,1,49.0,0
Privado,Formación técnica profesional,Pregrado,Presencial,Ciencias de la salud,Institución Técnica Profesional,No,No,Femenino,Atlántico,1.0,415.0,9.0,30.0,0.9783132530120482,1,98.0,1
Privado,Formación técnica profesional,Pregrado,Presencial,Ciencias de la salud,Institución Técnica Profesional,No,No,Femenino,Atlántico,2.0,509.0,308.0,189.0,0.3948919449901767,0,31.0,0
Privado,Formación técnica profesional,Pregrado,Presencial,Ciencias de la salud,Institución Técnica Profesional,No,No,Masculino,Atlántico,1.0,245.0,2.0,12.0,0.9918367346938776,1,99.0,1
Privado,Formación técnica profesional,Pregrado,Presencial,Ciencias de la salud,Institución Técnica Profesional,No,No,Masculino,Atlántico,2.0,274.0,174.0,89.0,0.364963503649635,0,37.0,0
Privado,Formación técnica profesional,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Técnica Profesional,No,No,Femenino,Atlántico,1.0,5.0,2.0,2.0,0.6,1,96.0,1
Privado,Formación técnica profesional,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Técnica Profesional,No,No,Femenino,Atlántico,2.0,49.0,4.0,44.0,0.9183673469387756,1,94.0,1
Privado,Formación técnica profesional,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Técnica Profesional,No,No,Masculino,Atlántico,1.0,30.0,3.0,13.0,0.9,1,100.0,1
Privado,Formación técnica profesional,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Técnica Profesional,No,No,Masculino,Atlántico,2.0,102.0,8.0,76.0,0.9215686274509804,1,81.0,1
Oficial,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,Antioquia,1.0,4.0,0.0,4.0,1.0,1,81.0,1
Oficial,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,Antioquia,2.0,4.0,4.0,0.0,0.0,0,61.0,1
Oficial,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,Antioquia,1.0,7.0,0.0,7.0,1.0,1,72.0,1
Oficial,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,Antioquia,2.0,7.0,4.0,0.0,0.4285714285714286,0,47.1,0
Privado,Maestría,Posgrado,Presencial,Ciencias de la educación,Institución Universitaria/Escuela Tecnológica,Si,No,Femenino,"Bogotá, D.C.",1.0,4.0,0.0,4.0,1.0,1,92.0,1
Privado,Maestría,Posgrado,Presencial,Ciencias de la educación,Institución Universitaria/Escuela Tecnológica,Si,No,Femenino,"Bogotá, D.C.",2.0,7.0,3.0,3.0,0.5714285714285714,1,82.0,1
Privado,Maestría,Posgrado,Presencial,Ciencias de la educación,Institución Universitaria/Escuela Tecnológica,Si,No,Masculino,"Bogotá, D.C.",1.0,2.0,1.0,0.0,0.5,0,42.0,0
Privado,Maestría,Posgrado,Presencial,Ciencias de la educación,Institución Universitaria/Escuela Tecnológica,Si,No,Masculino,"Bogotá, D.C.",2.0,2.0,1.0,0.0,0.5,0,81.7,1
Oficial,Universitario,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Femenino,Nariño,1.0,31.0,0.0,13.0,1.0,1,100.0,1
Oficial,Universitario,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Femenino,Nariño,2.0,29.0,0.0,0.0,1.0,1,97.0,1
Oficial,Universitario,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,Nariño,1.0,137.0,0.0,48.0,1.0,1,100.0,1
Oficial,Universitario,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,Nariño,2.0,126.0,0.0,0.0,1.0,1,100.0,1
Privado,Doctorado,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,2.0,0.0,0.0,1.0,1,77.7,1
Privado,Doctorado,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,2.0,0.0,0.0,1.0,1,86.1,1
Privado,Doctorado,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,3.0,0.0,0.0,1.0,1,93.4,1
Privado,Doctorado,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,3.0,0.0,2.0,1.0,1,94.8,1
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,Tolima,1.0,11.0,2.0,0.0,0.8181818181818181,1,99.0,1
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,Tolima,2.0,2.0,11.0,0.0,0.0,0,14.6,0
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,Tolima,1.0,9.0,3.0,0.0,0.6666666666666667,1,99.0,1
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,Tolima,2.0,4.0,8.0,0.0,0.0,0,9.0,0
Oficial,Maestría,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,Bolívar,1.0,8.0,0.0,0.0,1.0,1,98.0,1
Privado,Doctorado,Posgrado,Presencial,Bellas artes,Universidad,Si,No,Femenino,Antioquia,1.0,1.0,0.0,0.0,1.0,1,93.0,1
Privado,Doctorado,Posgrado,Presencial,Bellas artes,Universidad,Si,No,Masculino,Antioquia,1.0,3.0,0.0,0.0,1.0,1,95.1,1
Privado,Doctorado,Posgrado,Presencial,Bellas artes,Universidad,Si,No,Masculino,Antioquia,2.0,3.0,0.0,0.0,1.0,1,99.1,1
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,Bolívar,1.0,10.0,0.0,0.0,1.0,1,99.0,1
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,Bolívar,2.0,7.0,11.0,7.0,0.0,0,7.0,0
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,Bolívar,1.0,8.0,0.0,0.0,1.0,1,93.3,1
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,Bolívar,2.0,4.0,6.0,3.0,0.0,0,6.7,0
Privado,Universitario,Pregrado,Presencial,Ciencias de la educación,Universidad,No,No,Femenino,"Bogotá, D.C.",1.0,36.0,0.0,22.0,1.0,1,100.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias de la educación,Universidad,No,No,Femenino,"Bogotá, D.C.",2.0,105.0,0.0,75.0,1.0,1,96.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias de la educación,Universidad,No,No,Masculino,"Bogotá, D.C.",1.0,5.0,0.0,5.0,1.0,1,82.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias de la educación,Universidad,No,No,Masculino,"Bogotá, D.C.",2.0,21.0,0.0,16.0,1.0,1,97.0,1
Privado,Doctorado,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,Antioquia,1.0,5.0,0.0,0.0,1.0,1,100.0,1
Privado,Doctorado,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,Antioquia,2.0,5.0,0.0,0.0,1.0,1,98.0,1
Privado,Doctorado,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,Antioquia,1.0,2.0,0.0,0.0,1.0,1,90.9,1
Privado,Doctorado,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,Antioquia,2.0,2.0,0.0,0.0,1.0,1,85.9,1
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,28.0,18.0,13.0,0.3571428571428571,0,21.0,0
